ip_address,command_count,session_duration_seconds,failed_login_attempts,unique_commands,login_attempts,files_accessed,suspicious_command_count,port_number,protocol,canary_triggered,honeypot_type,bytes_sent,bytes_received,actual_label,threat_score
192.168.24.57,25,257,1,5,4,5,1,22,SSH,0,Cowrie-SSH,2433,2741,0,44
192.168.137.219,17,199,4,10,5,4,2,8080,SSH,0,Web-Honeypot,1678,697,0,38
192.168.176.87,13,285,0,6,6,3,2,22,HTTP,0,Cowrie-SSH,4196,3093,0,39
192.168.180.157,19,186,4,11,7,6,3,80,SSH,0,Cowrie-SSH,16638,1589,0,31
192.168.167.73,23,262,3,10,7,4,3,22,SSH,0,Cowrie-SSH,22127,7231,1,54
192.168.85.218,19,304,1,13,7,7,2,22,HTTP,1,Fake-Admin-Panel,1538,1472,1,59
192.168.10.214,20,194,6,7,4,4,1,22,HTTP,0,Web-Honeypot,5696,1175,0,38
192.168.168.16,19,162,3,12,5,6,2,22,SSH,0,Cowrie-SSH,2257,81730,0,39
192.168.236.157,19,413,4,8,2,7,0,8080,HTTP,0,Cowrie-SSH,6295,13283,0,27
192.168.95.237,23,33,3,10,3,2,1,8080,SSH,0,Web-Honeypot,3457,3587,0,34
192.168.143.174,22,352,2,5,5,5,0,80,HTTPS,0,Cowrie-SSH,576,24984,0,28
192.168.73.39,20,201,5,15,8,5,1,22,SSH,0,Web-Honeypot,3972,37867,0,44
192.168.21.93,17,50,3,11,6,1,2,22,SSH,0,Cowrie-SSH,2336,14197,0,31
192.168.190.29,16,114,2,5,5,2,3,80,HTTP,0,Cowrie-SSH,1261,2683,0,23
192.168.194.143,14,147,3,5,8,4,1,80,SSH,0,Cowrie-SSH,2863,3904,0,14
192.168.135.223,23,89,2,6,6,6,4,80,SSH,0,Cowrie-SSH,1574,9773,0,50
192.168.11.195,25,104,4,10,7,0,2,22,SSH,0,Web-Honeypot,1438,4163,1,52
192.168.237.50,19,125,3,5,2,2,1,80,SSH,0,Cowrie-SSH,9018,1484,0,20
192.168.29.103,13,271,3,7,7,4,5,80,SSH,0,Cowrie-SSH,3797,40108,0,32
192.168.138.155,17,119,3,5,8,4,5,22,SSH,0,Fake-Admin-Panel,1839,5053,0,48
192.168.6.40,17,258,4,9,3,5,1,22,SSH,0,Cowrie-SSH,8587,3717,0,41
192.168.131.129,11,329,4,13,2,1,4,22,HTTP,0,Web-Honeypot,4082,38271,0,46
192.168.233.210,19,54,4,14,3,3,1,80,SSH,0,Cowrie-SSH,6815,16398,1,56
192.168.36.222,20,422,4,9,9,2,4,22,SSH,0,Web-Honeypot,6871,4413,1,74
192.168.59.195,16,217,6,3,4,0,1,80,HTTP,0,Cowrie-SSH,3521,3160,0,39
192.168.34.215,15,100,4,4,6,2,4,22,HTTP,0,Cowrie-SSH,1257,3079,0,22
192.168.120.141,19,150,3,11,7,10,0,22,HTTP,0,Web-Honeypot,18003,61644,1,53
192.168.65.91,24,382,3,8,5,4,2,443,SSH,0,Cowrie-SSH,3529,38217,0,34
192.168.205.49,17,34,4,6,2,4,2,22,HTTPS,0,Web-Honeypot,2381,5567,0,38
192.168.66.210,21,218,1,8,4,4,5,22,SSH,0,Fake-Admin-Panel,9694,6234,0,30
192.168.15.66,24,376,3,9,4,5,3,80,SSH,0,Cowrie-SSH,722,15456,0,44
192.168.96.51,17,120,0,5,4,2,4,8080,HTTP,0,Cowrie-SSH,7665,3279,0,27
192.168.27.21,18,35,3,6,3,2,1,22,SSH,0,Cowrie-SSH,3584,5384,0,41
192.168.234.160,19,228,2,9,9,6,1,22,SSH,0,Cowrie-SSH,34035,4132,0,39
192.168.255.222,20,40,2,6,4,2,4,80,SSH,0,Cowrie-SSH,4245,9572,0,46
192.168.95.173,16,150,5,6,5,3,2,80,SSH,0,Web-Honeypot,3127,2345,0,30
192.168.17.186,21,312,0,5,7,4,2,22,HTTPS,1,Cowrie-SSH,9468,1841,0,49
192.168.117.80,19,363,3,9,3,3,2,22,HTTP,0,Fake-Admin-Panel,5237,60008,0,32
192.168.208.14,20,114,1,6,8,4,2,22,HTTP,0,Web-Honeypot,3097,30820,0,37
192.168.252.153,23,151,3,5,10,4,3,22,SSH,0,Web-Honeypot,16985,18015,0,31
192.168.10.70,12,67,1,8,4,2,3,22,SSH,0,Cowrie-SSH,2203,16426,0,32
192.168.225.217,16,15,2,7,6,1,2,22,HTTP,0,Cowrie-SSH,7917,8337,0,48
192.168.244.63,14,141,7,10,3,5,1,22,SSH,0,Web-Honeypot,1658,32290,0,48
192.168.13.143,16,312,3,11,4,5,1,22,HTTP,0,Web-Honeypot,228,1788,0,40
192.168.20.198,19,487,2,15,6,5,2,80,SSH,1,Web-Honeypot,769,1252,1,68
192.168.56.31,18,23,3,10,5,5,5,22,SSH,0,Web-Honeypot,5563,120821,0,47
192.168.186.6,17,390,2,6,4,5,2,22,SSH,0,Cowrie-SSH,584,20386,0,47
192.168.249.228,17,154,7,7,5,0,1,80,HTTP,0,Cowrie-SSH,2752,25869,0,47
192.168.150.2,28,240,2,6,3,5,0,80,SSH,0,Cowrie-SSH,2275,697,0,35
192.168.169.9,17,139,5,10,3,6,2,22,HTTPS,0,Cowrie-SSH,7552,1423,0,39
192.168.94.156,19,187,1,5,6,5,1,80,HTTPS,0,Cowrie-SSH,1643,11887,0,18
192.168.56.83,21,79,2,14,5,4,0,80,SSH,0,Cowrie-SSH,673,19814,0,36
192.168.105.216,17,34,1,7,3,2,1,22,HTTPS,0,Cowrie-SSH,1405,1616,0,34
192.168.54.205,20,161,4,1,5,4,4,22,SSH,0,Cowrie-SSH,378,20007,0,49
192.168.24.154,24,96,1,3,7,5,3,80,SSH,0,Cowrie-SSH,796,13032,0,32
192.168.192.51,22,219,3,6,5,6,7,22,SSH,0,Cowrie-SSH,1700,8491,1,57
192.168.60.246,16,97,3,5,8,3,1,22,SSH,0,Cowrie-SSH,2670,5269,0,21
192.168.227.175,9,157,3,8,5,3,0,80,SSH,0,Cowrie-SSH,1123,12539,0,25
192.168.84.109,18,177,1,3,4,3,2,443,SSH,0,Web-Honeypot,5222,10582,0,28
192.168.252.249,17,250,5,11,4,4,1,22,SSH,0,Cowrie-SSH,8282,19141,0,37
192.168.48.118,21,376,3,7,1,3,0,22,HTTP,0,Cowrie-SSH,8648,1394,0,27
192.168.236.180,21,128,3,7,5,0,1,8080,HTTPS,0,Cowrie-SSH,1036,10446,0,19
192.168.250.34,25,254,4,10,5,5,1,443,SSH,0,Cowrie-SSH,5389,5674,0,42
192.168.214.143,15,83,2,8,2,1,2,22,HTTP,0,Cowrie-SSH,5114,11373,0,24
192.168.218.105,18,108,1,12,3,4,0,22,SSH,0,Cowrie-SSH,1994,3935,0,26
192.168.139.15,27,276,8,10,7,4,1,22,SSH,0,Cowrie-SSH,1391,4219,0,35
192.168.95.177,17,191,6,3,12,3,3,443,HTTP,0,Cowrie-SSH,19697,7353,0,42
192.168.67.173,13,129,2,11,8,4,1,22,HTTP,0,Cowrie-SSH,1481,8952,0,38
192.168.178.86,23,120,2,10,3,3,5,22,SSH,0,Cowrie-SSH,1023,18706,0,34
192.168.115.183,12,203,2,12,6,4,2,22,HTTP,0,Web-Honeypot,1957,9502,0,34
192.168.174.63,21,145,2,6,8,5,3,22,HTTP,0,Web-Honeypot,1083,19602,0,19
192.168.183.5,15,134,6,6,4,7,1,443,SSH,0,Cowrie-SSH,1453,21325,0,44
192.168.39.34,20,151,4,14,3,4,4,80,SSH,0,Web-Honeypot,4667,5338,0,47
192.168.84.192,17,429,5,5,3,8,2,22,SSH,0,Cowrie-SSH,4884,3374,1,52
192.168.107.44,18,160,2,7,4,4,1,443,SSH,0,Web-Honeypot,4488,9820,0,34
192.168.153.121,18,269,2,9,4,2,2,443,SSH,0,Cowrie-SSH,2688,38362,0,42
192.168.126.186,25,463,3,2,8,5,2,80,SSH,0,Cowrie-SSH,8429,13828,0,9
192.168.29.211,11,287,2,7,3,8,1,22,HTTP,0,Web-Honeypot,2439,450,0,23
192.168.30.82,14,62,2,9,7,2,2,8080,SSH,0,Fake-Admin-Panel,6069,1454,0,37
192.168.123.119,17,175,5,11,6,3,3,443,HTTP,0,Cowrie-SSH,1598,19518,0,42
192.168.196.142,16,110,4,5,3,2,1,22,SSH,0,Cowrie-SSH,2304,22840,0,44
192.168.71.165,22,230,4,10,6,2,2,443,SSH,0,Cowrie-SSH,2007,17931,0,37
192.168.143.90,15,73,1,6,3,6,1,22,HTTP,0,Cowrie-SSH,2897,1509,0,27
192.168.16.121,16,227,3,7,8,4,1,80,SSH,0,Cowrie-SSH,2270,35099,0,15
192.168.42.135,17,75,2,13,2,2,2,22,SSH,0,Cowrie-SSH,1106,3274,0,40
192.168.165.131,16,111,3,3,3,3,2,22,HTTPS,0,Cowrie-SSH,535,11243,0,33
192.168.144.112,17,225,5,10,2,3,1,22,HTTP,0,Cowrie-SSH,1006,6628,0,39
192.168.211.28,21,130,3,9,3,3,2,22,SSH,0,Cowrie-SSH,2033,1674,0,36
192.168.44.151,20,276,4,6,3,4,3,22,SSH,0,Cowrie-SSH,2117,5140,0,38
192.168.34.83,21,209,2,6,3,7,0,80,SSH,0,Cowrie-SSH,634,2827,0,35
192.168.70.46,22,225,2,11,4,5,1,22,HTTPS,0,Cowrie-SSH,859,21793,0,21
192.168.195.6,20,420,3,13,3,5,6,22,HTTPS,0,Cowrie-SSH,668,7894,1,68
192.168.254.71,10,178,4,6,3,7,2,22,SSH,0,Cowrie-SSH,2747,12242,0,19
192.168.165.85,11,106,4,8,5,3,2,80,SSH,0,Web-Honeypot,1369,16626,0,50
192.168.130.200,18,283,4,7,6,3,2,22,HTTP,0,Cowrie-SSH,1760,9288,0,36
192.168.204.128,16,244,4,11,5,8,3,22,SSH,0,Fake-Admin-Panel,7479,44830,1,54
192.168.85.169,19,188,6,5,7,3,4,22,SSH,0,Web-Honeypot,1810,3414,0,32
192.168.0.58,15,99,3,8,1,4,2,22,SSH,0,Fake-Admin-Panel,5363,3623,0,25
192.168.33.174,15,378,4,10,5,2,5,443,HTTPS,0,Cowrie-SSH,2766,204031,1,59
192.168.133.129,25,345,2,11,10,1,1,80,HTTPS,0,Cowrie-SSH,13711,11806,0,26
192.168.10.55,19,141,3,13,8,2,0,22,SSH,0,Cowrie-SSH,5742,7815,0,36
192.168.176.228,22,48,3,12,1,3,1,22,SSH,0,Cowrie-SSH,5214,26525,0,27
192.168.249.101,23,55,1,11,4,3,2,22,SSH,0,Cowrie-SSH,1516,7606,0,35
192.168.57.242,22,48,1,5,3,3,2,80,SSH,0,Cowrie-SSH,5210,3108,0,26
192.168.147.160,12,82,2,11,4,4,3,22,SSH,0,Cowrie-SSH,9813,33005,0,49
192.168.27.197,17,285,4,8,2,4,2,22,SSH,1,Cowrie-SSH,427,54026,1,64
192.168.57.198,23,338,3,8,6,4,3,22,SSH,0,Web-Honeypot,836,40867,0,40
192.168.231.237,17,87,1,10,4,4,5,22,SSH,0,Web-Honeypot,2009,2051,0,25
192.168.59.125,16,302,2,10,3,10,1,22,SSH,0,Cowrie-SSH,736,2650,0,45
192.168.224.203,19,134,5,11,6,1,3,22,SSH,0,Cowrie-SSH,2353,11768,0,49
192.168.36.162,14,359,6,10,6,4,2,443,HTTP,0,Cowrie-SSH,1470,59155,0,40
192.168.220.85,16,16,5,6,3,7,1,22,HTTP,0,Cowrie-SSH,7026,11424,0,35
192.168.194.215,11,266,3,9,6,3,0,22,SSH,0,Fake-Admin-Panel,1410,7254,0,31
192.168.217.149,15,308,0,11,4,4,1,22,HTTPS,0,Cowrie-SSH,2889,5919,0,38
192.168.174.239,13,465,2,9,7,2,1,22,SSH,0,Cowrie-SSH,1681,21996,0,41
192.168.185.146,19,180,3,2,1,2,1,22,HTTPS,0,Fake-Admin-Panel,2030,2201,1,58
192.168.171.240,14,229,3,4,6,5,0,80,SSH,0,Web-Honeypot,7724,2784,0,29
192.168.114.37,11,251,1,3,3,6,1,22,SSH,0,Web-Honeypot,1291,7136,0,25
192.168.237.134,20,315,6,5,4,7,3,443,HTTP,0,Web-Honeypot,483,13379,0,35
192.168.251.227,23,105,2,7,4,3,2,22,SSH,0,Cowrie-SSH,6123,2507,0,30
192.168.26.245,15,396,1,7,4,4,1,443,SSH,0,Fake-Admin-Panel,4890,19869,0,17
192.168.24.103,21,167,0,11,9,5,2,22,HTTP,0,Cowrie-SSH,3592,4751,0,44
192.168.114.163,20,128,2,7,5,4,2,8080,SSH,0,Cowrie-SSH,11827,5919,0,34
192.168.20.161,10,213,1,5,4,4,1,80,HTTPS,0,Fake-Admin-Panel,2334,5326,0,18
192.168.112.184,15,103,3,5,3,5,4,443,SSH,0,Cowrie-SSH,2896,34322,0,26
192.168.248.38,14,196,4,9,6,9,4,22,SSH,0,Cowrie-SSH,3546,2643,1,65
192.168.136.62,16,148,2,9,5,2,2,443,HTTP,0,Web-Honeypot,662,19559,0,34
192.168.81.100,20,64,2,9,2,6,2,22,SSH,0,Web-Honeypot,8339,16826,0,39
192.168.179.97,19,318,3,7,4,6,2,22,SSH,0,Fake-Admin-Panel,2491,5436,0,29
192.168.77.184,17,243,5,2,3,6,4,22,HTTPS,0,Cowrie-SSH,833,6236,0,22
192.168.189.47,21,555,3,9,5,2,2,443,HTTPS,0,Fake-Admin-Panel,4708,86503,0,28
192.168.213.192,26,113,3,10,3,5,0,443,HTTP,0,Web-Honeypot,24895,13087,0,45
192.168.239.146,27,219,1,7,4,3,5,443,SSH,0,Cowrie-SSH,681,11008,0,29
192.168.107.111,21,61,3,11,9,3,1,22,SSH,1,Web-Honeypot,922,48176,1,60
192.168.241.209,13,652,3,4,4,6,1,8080,HTTP,0,Web-Honeypot,889,3920,0,23
192.168.72.17,21,296,5,3,6,1,2,22,SSH,0,Fake-Admin-Panel,1356,13505,0,29
192.168.125.155,27,202,0,11,3,5,4,22,SSH,0,Cowrie-SSH,3053,64619,0,35
192.168.147.96,21,213,2,3,4,4,1,22,HTTP,0,Web-Honeypot,3405,60222,0,22
192.168.85.149,31,247,4,4,3,2,3,443,HTTP,0,Web-Honeypot,24141,18887,0,34
192.168.220.114,16,159,1,7,3,6,3,22,SSH,0,Cowrie-SSH,6002,2167,0,34
192.168.97.188,23,186,5,6,4,3,2,22,HTTPS,0,Cowrie-SSH,6556,4046,0,47
192.168.98.252,21,98,4,6,6,4,1,8080,SSH,0,Fake-Admin-Panel,1278,40621,0,39
192.168.164.63,22,66,3,4,3,4,3,22,SSH,0,Cowrie-SSH,5508,2244,0,31
192.168.97.75,15,134,2,7,2,7,2,22,HTTP,0,Web-Honeypot,10878,47807,1,55
192.168.88.22,21,138,3,6,5,5,4,8080,HTTPS,0,Web-Honeypot,1131,12086,0,29
192.168.207.41,21,64,3,8,3,5,0,22,SSH,0,Cowrie-SSH,9197,3814,0,38
192.168.113.237,19,402,1,7,2,2,0,22,SSH,0,Cowrie-SSH,2889,16956,0,31
192.168.41.139,22,420,3,11,6,6,2,22,HTTP,0,Cowrie-SSH,5314,16168,1,56
192.168.56.81,23,263,2,5,5,5,0,80,SSH,0,Fake-Admin-Panel,10617,1939,0,20
192.168.63.238,22,159,1,5,1,5,2,80,SSH,0,Cowrie-SSH,3975,440,0,35
192.168.96.253,13,131,5,4,6,4,1,22,SSH,0,Cowrie-SSH,12970,67952,0,27
192.168.144.79,16,167,3,4,4,3,4,80,SSH,0,Fake-Admin-Panel,1237,13359,0,50
192.168.163.187,16,328,7,6,6,4,1,80,SSH,0,Cowrie-SSH,14895,6518,0,37
192.168.191.227,18,600,1,10,4,6,0,443,HTTP,0,Web-Honeypot,1768,22399,0,35
192.168.30.101,22,250,1,6,2,4,3,22,HTTP,0,Cowrie-SSH,253,2052,0,41
192.168.36.171,18,96,1,9,4,5,3,80,SSH,0,Web-Honeypot,13855,12577,0,47
192.168.217.17,14,853,7,9,4,3,4,443,SSH,0,Cowrie-SSH,3843,26621,1,70
192.168.43.15,17,201,2,9,4,5,4,80,HTTPS,0,Cowrie-SSH,1464,4424,0,19
192.168.28.109,18,85,2,5,3,2,0,80,SSH,1,Cowrie-SSH,4025,28341,1,53
192.168.134.68,27,177,4,6,3,5,1,443,SSH,0,Web-Honeypot,1461,19661,0,30
192.168.139.47,30,87,3,9,3,4,3,22,HTTP,0,Web-Honeypot,15223,11187,0,34
192.168.24.156,24,367,2,8,4,3,1,22,HTTPS,0,Web-Honeypot,22084,15873,0,32
192.168.28.165,21,149,2,12,6,4,3,22,SSH,0,Cowrie-SSH,6877,6140,0,33
192.168.250.179,19,173,3,10,8,3,1,22,SSH,0,Web-Honeypot,8059,7755,0,34
192.168.118.12,17,81,4,9,4,2,1,443,SSH,0,Cowrie-SSH,8234,1369,0,50
192.168.166.180,23,93,5,6,6,5,1,22,HTTP,0,Web-Honeypot,22932,3436,0,37
192.168.106.208,21,165,4,16,6,3,2,22,SSH,0,Fake-Admin-Panel,1256,21391,1,53
192.168.49.104,23,154,1,5,3,5,0,80,HTTPS,0,Web-Honeypot,4116,7405,0,39
192.168.63.2,15,82,3,6,7,5,3,22,HTTPS,0,Cowrie-SSH,13772,20126,0,31
192.168.248.172,12,106,3,10,6,2,1,443,SSH,0,Cowrie-SSH,496,45970,0,31
192.168.54.225,17,29,4,11,9,3,2,80,SSH,0,Cowrie-SSH,7304,13838,0,48
192.168.17.3,13,136,3,6,5,5,0,80,HTTPS,0,Cowrie-SSH,1244,543,1,59
192.168.82.43,19,422,1,11,3,4,4,22,HTTP,0,Cowrie-SSH,7708,27468,0,29
192.168.68.90,11,462,4,12,6,2,1,80,HTTPS,0,Fake-Admin-Panel,2281,465,0,45
192.168.144.138,18,239,2,11,3,7,4,443,SSH,0,Web-Honeypot,4280,13795,1,56
192.168.152.186,20,144,3,9,7,6,2,443,HTTPS,0,Web-Honeypot,13330,5220,0,35
192.168.28.136,21,189,3,4,5,3,1,22,SSH,0,Cowrie-SSH,3331,3249,0,41
192.168.19.46,15,132,0,11,5,4,4,80,SSH,0,Cowrie-SSH,2680,1965,0,26
192.168.126.153,19,110,4,6,2,3,1,22,SSH,0,Cowrie-SSH,22783,8290,0,36
192.168.251.248,25,58,0,9,9,4,1,443,SSH,0,Web-Honeypot,4149,15781,0,24
192.168.61.144,19,335,2,15,4,7,2,443,SSH,0,Web-Honeypot,3169,4069,0,42
192.168.185.161,17,203,1,12,3,1,3,22,HTTP,0,Fake-Admin-Panel,12467,5528,0,26
192.168.113.239,16,257,4,6,4,7,1,22,HTTP,0,Cowrie-SSH,2454,4421,0,32
192.168.203.53,21,146,2,13,7,5,2,22,SSH,0,Cowrie-SSH,3436,4238,0,42
192.168.223.23,10,405,7,9,4,3,3,80,SSH,0,Cowrie-SSH,1415,1215,1,52
192.168.0.179,26,711,6,5,4,3,5,22,HTTPS,0,Cowrie-SSH,16699,14624,1,53
192.168.214.208,16,179,1,8,6,4,3,22,HTTP,0,Web-Honeypot,5186,6421,0,43
192.168.193.128,19,405,3,11,11,4,2,443,SSH,0,Cowrie-SSH,6200,1208,0,47
192.168.68.56,22,288,3,8,1,4,2,443,HTTPS,0,Fake-Admin-Panel,2112,3362,0,33
192.168.177.84,24,89,0,1,6,5,4,22,HTTP,1,Cowrie-SSH,3662,29000,1,57
192.168.193.237,17,139,3,8,3,3,3,22,SSH,0,Cowrie-SSH,1578,1438,0,41
192.168.253.180,17,123,4,7,5,1,1,22,HTTP,0,Web-Honeypot,1354,138755,0,35
192.168.144.232,12,244,1,9,4,5,0,8080,SSH,0,Cowrie-SSH,683,1000,0,31
192.168.178.76,19,200,6,6,2,6,2,80,SSH,0,Web-Honeypot,4785,10376,0,34
192.168.247.237,24,130,4,9,3,2,4,22,SSH,0,Cowrie-SSH,2019,1577,0,29
192.168.82.182,16,215,0,8,4,1,0,22,SSH,0,Cowrie-SSH,964,2498,0,15
192.168.226.185,23,284,3,9,2,4,1,22,HTTP,0,Cowrie-SSH,5082,3652,0,42
192.168.186.108,22,65,2,8,14,1,1,80,HTTP,0,Cowrie-SSH,5408,5669,0,23
192.168.104.62,21,214,3,6,2,4,1,8080,SSH,0,Web-Honeypot,2739,5515,0,39
192.168.134.50,22,542,4,6,4,4,3,22,HTTP,0,Cowrie-SSH,8195,7826,0,41
192.168.108.112,14,47,6,6,4,5,1,22,SSH,0,Cowrie-SSH,2815,5084,0,36
192.168.250.39,17,362,3,8,4,5,0,22,SSH,0,Fake-Admin-Panel,1792,1622,0,29
192.168.251.120,15,434,3,7,7,3,2,22,SSH,0,Fake-Admin-Panel,5934,8543,0,37
192.168.186.13,16,401,6,11,3,6,6,80,SSH,0,Cowrie-SSH,826,10955,1,58
192.168.7.77,18,250,2,4,6,2,0,80,SSH,0,Fake-Admin-Panel,5576,25700,1,50
192.168.93.117,13,185,0,6,3,7,2,22,SSH,0,Cowrie-SSH,2085,1383,0,22
192.168.242.63,24,48,3,8,4,2,2,22,SSH,0,Cowrie-SSH,2415,3461,0,39
192.168.164.22,15,191,5,7,10,4,1,80,SSH,0,Fake-Admin-Panel,1407,10935,0,41
192.168.19.75,17,250,5,13,3,3,2,22,SSH,0,Cowrie-SSH,6246,24924,1,69
192.168.238.70,9,212,6,4,3,1,4,22,SSH,0,Fake-Admin-Panel,15659,8337,0,42
192.168.223.43,14,152,4,16,3,3,3,22,SSH,0,Web-Honeypot,2535,24272,0,37
192.168.162.33,17,31,3,6,7,6,2,22,SSH,0,Cowrie-SSH,2582,20626,0,34
192.168.120.39,17,451,5,5,4,5,2,22,SSH,0,Cowrie-SSH,3603,4355,1,65
192.168.70.237,16,128,1,12,3,4,3,22,SSH,0,Cowrie-SSH,1607,16969,0,42
192.168.235.145,25,208,3,9,2,2,2,22,SSH,0,Cowrie-SSH,1886,36371,0,32
192.168.104.68,24,110,2,8,2,2,1,443,HTTPS,0,Cowrie-SSH,5271,1129,0,46
192.168.50.98,20,369,6,6,9,5,3,443,SSH,0,Web-Honeypot,1347,1280,0,47
192.168.163.116,17,268,5,6,6,3,2,80,SSH,0,Cowrie-SSH,738,3509,0,42
192.168.70.17,14,458,5,4,3,3,4,8080,HTTPS,0,Cowrie-SSH,3027,11637,0,41
192.168.117.148,27,182,2,8,10,4,2,22,HTTP,0,Web-Honeypot,1465,8350,0,35
192.168.121.121,22,571,0,7,4,7,1,443,SSH,0,Cowrie-SSH,3228,27983,0,42
192.168.45.117,16,433,5,7,4,10,0,22,SSH,0,Cowrie-SSH,851,2138,0,47
192.168.103.38,12,372,2,9,1,2,1,22,HTTP,0,Cowrie-SSH,2521,14951,0,30
192.168.64.83,19,75,5,11,5,5,2,22,HTTP,0,Fake-Admin-Panel,10666,3583,0,42
192.168.225.201,17,349,3,11,7,3,4,22,SSH,0,Fake-Admin-Panel,14388,1634,1,53
192.168.103.15,16,294,6,9,5,1,3,22,SSH,0,Cowrie-SSH,597,55960,0,47
192.168.163.146,17,117,2,9,5,6,5,22,HTTPS,0,Web-Honeypot,6680,656,0,34
192.168.215.56,18,121,1,9,4,4,1,22,HTTP,0,Web-Honeypot,3363,17212,0,45
192.168.76.221,18,73,0,6,6,6,1,80,SSH,0,Web-Honeypot,1026,33266,0,26
192.168.20.156,14,305,3,7,9,2,3,80,SSH,0,Cowrie-SSH,1977,24095,0,34
192.168.210.135,13,189,1,8,4,4,2,22,SSH,0,Web-Honeypot,2762,4124,0,47
192.168.237.104,16,382,1,4,6,5,2,22,SSH,0,Fake-Admin-Panel,3570,24985,0,28
192.168.25.121,24,202,3,9,10,2,0,22,SSH,1,Web-Honeypot,2714,6657,0,39
192.168.150.156,22,413,1,7,5,6,1,80,HTTP,0,Cowrie-SSH,1815,1710,0,25
192.168.11.131,14,205,5,8,5,4,2,22,HTTPS,0,Web-Honeypot,3264,37542,0,45
192.168.5.154,14,302,4,6,4,4,2,22,SSH,0,Web-Honeypot,1170,54240,0,36
192.168.252.222,12,164,1,6,6,2,4,22,SSH,0,Cowrie-SSH,4479,4186,0,46
192.168.190.69,20,424,2,5,3,0,4,80,SSH,0,Cowrie-SSH,10277,11307,0,41
192.168.3.90,18,117,2,8,8,7,2,22,SSH,0,Fake-Admin-Panel,7518,21965,0,26
192.168.60.174,22,84,4,7,5,1,1,22,HTTP,0,Cowrie-SSH,2735,4867,0,25
192.168.102.50,21,64,2,5,4,2,2,22,SSH,0,Web-Honeypot,2846,12845,0,35
192.168.20.147,17,199,5,10,7,3,2,22,SSH,0,Web-Honeypot,6314,1511,0,33
192.168.124.58,17,252,1,13,8,2,0,443,HTTPS,0,Web-Honeypot,4745,24626,0,28
192.168.72.155,15,164,8,13,1,4,0,22,HTTPS,0,Cowrie-SSH,8267,12772,1,51
192.168.233.141,17,104,3,3,7,3,5,22,SSH,0,Fake-Admin-Panel,10556,1452,0,29
192.168.58.125,13,218,10,9,2,4,2,80,SSH,0,Cowrie-SSH,9254,14615,1,53
192.168.148.170,13,310,2,6,2,1,0,80,HTTPS,0,Cowrie-SSH,14178,47016,0,32
192.168.196.60,12,133,2,4,8,5,2,80,SSH,0,Web-Honeypot,7938,9170,0,41
192.168.31.15,16,211,5,5,6,3,1,22,SSH,0,Cowrie-SSH,2215,38961,1,64
192.168.85.64,19,218,4,7,4,3,4,443,HTTP,0,Fake-Admin-Panel,1317,33067,0,32
192.168.70.13,14,214,2,9,2,6,3,22,SSH,0,Cowrie-SSH,4893,25908,0,32
192.168.189.121,19,152,3,10,8,6,0,22,SSH,0,Web-Honeypot,5425,16459,0,32
192.168.33.242,21,107,1,9,11,3,2,443,SSH,0,Web-Honeypot,17053,5996,0,19
192.168.39.67,18,221,5,8,10,2,1,80,SSH,0,Cowrie-SSH,5540,4212,0,41
192.168.151.191,19,321,5,10,6,4,4,22,SSH,0,Web-Honeypot,713,703,1,58
192.168.190.180,14,263,1,11,3,7,0,22,HTTP,0,Cowrie-SSH,1209,4255,0,32
192.168.137.44,17,244,4,5,3,6,2,22,SSH,0,Cowrie-SSH,812,19761,1,63
192.168.209.92,8,347,1,12,4,7,0,22,HTTP,0,Cowrie-SSH,398,8318,0,31
192.168.222.59,14,92,3,7,4,6,0,22,HTTP,0,Cowrie-SSH,2290,872,0,22
192.168.34.75,17,108,1,6,7,6,4,22,SSH,0,Cowrie-SSH,1515,1439,0,36
192.168.94.165,28,14,2,6,1,1,1,443,HTTPS,0,Web-Honeypot,2331,1921,0,33
192.168.67.128,22,83,4,4,7,4,2,22,SSH,0,Cowrie-SSH,84018,6440,0,19
192.168.39.196,22,44,3,1,4,4,0,80,SSH,0,Web-Honeypot,13403,5856,0,40
192.168.167.88,10,188,4,7,6,3,1,22,SSH,0,Cowrie-SSH,1691,5934,0,35
192.168.39.50,21,78,2,6,3,1,2,22,HTTP,0,Cowrie-SSH,556,2508,1,50
192.168.249.16,14,247,0,12,2,5,4,80,HTTPS,0,Web-Honeypot,3105,10913,0,36
192.168.180.207,20,254,3,14,7,5,0,443,SSH,0,Web-Honeypot,3932,37901,0,39
192.168.229.96,22,169,0,6,6,5,0,22,SSH,0,Cowrie-SSH,1669,7802,0,24
192.168.228.14,18,338,5,11,6,3,2,22,SSH,0,Fake-Admin-Panel,2794,3784,0,32
192.168.128.49,15,47,2,10,5,4,2,443,HTTPS,0,Web-Honeypot,1976,32677,0,36
192.168.153.194,14,478,3,11,10,2,3,22,SSH,0,Cowrie-SSH,8785,1964,0,31
192.168.89.110,15,272,3,12,2,4,2,80,SSH,0,Cowrie-SSH,2030,23964,0,29
192.168.210.168,17,270,2,12,4,1,2,80,HTTPS,1,Cowrie-SSH,5434,10929,1,58
192.168.82.109,26,219,2,2,3,5,3,22,HTTP,0,Cowrie-SSH,554,3292,0,22
192.168.145.137,25,56,2,9,2,4,2,443,HTTPS,0,Cowrie-SSH,390,2376,0,28
192.168.33.209,16,429,3,8,4,4,3,22,SSH,0,Cowrie-SSH,966,3992,0,36
